Record_Date,Security_Type_Description,Security_Class_Description,Debt_Held_by_the_PublicM,Intragovernmental_HoldingsM,Total_Public_Debt_OutstandingM,Source_Line_Number,Fiscal_Year,Fiscal_Quarter_Number,Calendar_Year,Calendar_Quarter_Number,Calendar_Month_Number,Calendar_Day_Number
31/07/2014,Marketable,Bonds,1505091.01,53.543,1505144.553,3,2014,4,2014,3,7,31
31/07/2014,Marketable,Treasury Inflation-Protected Securities,1013760.807,35.31636792,1013796.123,4,2014,4,2014,3,7,31
31/07/2014,Marketable,Floating Rate Notes,96995.4947,0,96995.4947,5,2014,4,2014,3,7,31
31/07/2014,Marketable,Federal Financing Bank,0,13611.948,13611.948,6,2014,4,2014,3,7,31
31/07/2014,Total Marketable,_,12140157.33,22714.11067,12162871.44,7,2014,4,2014,3,7,31
31/07/2014,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2014,4,2014,3,7,31
31/07/2014,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,9,2014,4,2014,3,7,31
31/07/2014,Nonmarketable,State and Local Government Series,108821.5211,0,108821.5211,10,2014,4,2014,3,7,31
31/07/2014,Nonmarketable,United States Savings Securities,177343.2531,0,177343.2531,11,2014,4,2014,3,7,31
31/07/2014,Nonmarketable,Government Account Series,190687.1395,5012450.459,5203137.045,12,2014,4,2014,3,7,31
31/07/2014,Nonmarketable,Hope Bonds,0,494.1373778,494.1373778,13,2014,4,2014,3,7,31
31/07/2014,Nonmarketable,Other,1488.044503,0,1488.044503,14,2014,4,2014,3,7,31
31/07/2014,Total Nonmarketable,_,511320.7868,5012943.597,5524264.83,15,2014,4,2014,3,7,31
31/07/2014,Total Public Debt Outstanding,_,12651478.11,5035658.707,17687137.27,16,2014,4,2014,3,7,31
30/06/2014,Marketable,Bills,1386402.373,1584.117,1387986.49,1,2014,3,2014,2,6,30
30/06/2014,Marketable,Notes,8082060.81,7227.5713,8089288.382,2,2014,3,2014,2,6,30
30/06/2014,Marketable,Bonds,1492099.864,47.721,1492147.585,3,2014,3,2014,2,6,30
30/06/2014,Marketable,Treasury Inflation-Protected Securities,1019148.399,38.59778823,1019186.997,4,2014,3,2014,2,6,30
30/06/2014,Marketable,Floating Rate Notes,81995.3971,0,81995.3971,5,2014,3,2014,2,6,30
30/06/2014,Marketable,Federal Financing Bank,0,13611.948,13611.948,6,2014,3,2014,2,6,30
30/06/2014,Total Marketable,_,12061706.84,22509.95509,12084216.8,7,2014,3,2014,2,6,30
30/06/2014,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2014,3,2014,2,6,30
30/06/2014,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,9,2014,3,2014,2,6,30
30/06/2014,Nonmarketable,State and Local Government Series,111857.8102,0,111857.8102,10,2014,3,2014,2,6,30
30/06/2014,Nonmarketable,United States Savings Securities,177676.905,0,177676.905,11,2014,3,2014,2,6,30
30/06/2014,Nonmarketable,Government Account Series,186543.5801,5037382.676,5223925.697,12,2014,3,2014,2,6,30
30/06/2014,Nonmarketable,Hope Bonds,0,494.0881043,494.0881043,13,2014,3,2014,2,6,30
30/06/2014,Nonmarketable,Other,1453.644267,0,1453.644267,14,2014,3,2014,2,6,30
30/06/2014,Total Nonmarketable,_,510512.7682,5037876.764,5548388.973,15,2014,3,2014,2,6,30
30/06/2014,Total Public Debt Outstanding,_,12572219.61,5060386.719,17632605.77,16,2014,3,2014,2,6,30
31/05/2014,Marketable,Bills,1447025.036,1959.117,1448984.153,1,2014,3,2014,2,5,31
31/05/2014,Marketable,Notes,8021080.915,6772.0133,8027852.929,2,2014,3,2014,2,5,31
31/05/2014,Marketable,Bonds,1479103.682,43.967,1479147.649,3,2014,3,2014,2,5,31
31/05/2014,Marketable,Treasury Inflation-Protected Securities,1008398.203,38.46126524,1008436.664,4,2014,3,2014,2,5,31
31/05/2014,Marketable,Floating Rate Notes,68995.128,0,68995.128,5,2014,3,2014,2,5,31
31/05/2014,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2014,3,2014,2,5,31
31/05/2014,Total Marketable,_,12024602.96,23813.54857,12048416.51,7,2014,3,2014,2,5,31
31/05/2014,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2014,3,2014,2,5,31
31/05/2014,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,9,2014,3,2014,2,5,31
31/05/2014,Nonmarketable,State and Local Government Series,112277.2146,0,112277.2146,10,2014,3,2014,2,5,31
31/05/2014,Nonmarketable,United States Savings Securities,177999.5161,0,177999.5161,11,2014,3,2014,2,5,31
31/05/2014,Nonmarketable,Government Account Series,188739.068,4954620.465,5143359.533,12,2014,3,2014,2,5,31
31/05/2014,Nonmarketable,Hope Bonds,0,494.0881043,494.0881043,13,2014,3,2014,2,5,31
31/05/2014,Nonmarketable,Other,1430.794584,0,1430.794584,14,2014,3,2014,2,5,31
31/05/2014,Total Nonmarketable,_,513427.4218,4955114.554,5468541.975,15,2014,3,2014,2,5,31
31/05/2014,Total Public Debt Outstanding,_,12538030.39,4978928.102,17516958.49,16,2014,3,2014,2,5,31
30/04/2014,Marketable,Bills,1457136,1834.6,1458970.6,1,2014,3,2014,2,4,30
30/04/2014,Marketable,Notes,8027406.041,6755.215,8034161.256,2,2014,3,2014,2,4,30
30/04/2014,Marketable,Bonds,1463106.924,45.594,1463152.518,3,2014,3,2014,2,4,30
30/04/2014,Marketable,Treasury Inflation-Protected Securities,989179.285,37.50686756,989216.7918,4,2014,3,2014,2,4,30
30/04/2014,Marketable,Floating Rate Notes,56000.5639,0,56000.5639,5,2014,3,2014,2,4,30
30/04/2014,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2014,3,2014,2,4,30
30/04/2014,Total Marketable,_,11992828.81,23672.90587,12016501.72,7,2014,3,2014,2,4,30
30/04/2014,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2014,3,2014,2,4,30
30/04/2014,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,9,2014,3,2014,2,4,30
30/04/2014,Nonmarketable,State and Local Government Series,112423.2728,0,112423.2728,10,2014,3,2014,2,4,30
30/04/2014,Nonmarketable,United States Savings Securities,178127.923,0,178127.923,11,2014,3,2014,2,4,30
30/04/2014,Nonmarketable,Government Account Series,185731.6896,4980801.798,5166533.488,12,2014,3,2014,2,4,30
30/04/2014,Nonmarketable,Hope Bonds,0,494.0881043,494.0881043,13,2014,3,2014,2,4,30
30/04/2014,Nonmarketable,Other,1375.798006,0,1375.798006,14,2014,3,2014,2,4,30
30/04/2014,Total Nonmarketable,_,510639.512,4981295.886,5491935.398,15,2014,3,2014,2,4,30
30/04/2014,Total Public Debt Outstanding,_,12503468.33,5004968.792,17508437.12,16,2014,3,2014,2,4,30
31/03/2014,Marketable,Bills,1650232.722,1735.807,1651968.529,1,2014,2,2014,1,3,31
31/03/2014,Marketable,Notes,7986238.23,6654.367,7992892.597,2,2014,2,2014,1,3,31
31/03/2014,Marketable,Bonds,1450113.658,38.929,1450152.587,3,2014,2,2014,1,3,31
31/03/2014,Marketable,Treasury Inflation-Protected Securities,984436.4268,41.76177029,984478.1886,4,2014,2,2014,1,3,31
31/03/2014,Marketable,Floating Rate Notes,41000.3172,0,41000.3172,5,2014,2,2014,1,3,31
31/03/2014,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2014,2,2014,1,3,31
31/03/2014,Total Marketable,_,12112021.35,23470.85477,12135492.21,7,2014,2,2014,1,3,31
31/03/2014,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2014,2,2014,1,3,31
31/03/2014,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,9,2014,2,2014,1,3,31
31/03/2014,Nonmarketable,State and Local Government Series,108535.9435,0,108535.9435,10,2014,2,2014,1,3,31
31/03/2014,Nonmarketable,United States Savings Securities,178371.9996,0,178371.9996,11,2014,2,2014,1,3,31
31/03/2014,Nonmarketable,Government Account Series,186051.1864,4957942.546,5143994.621,12,2014,2,2014,1,3,31
31/03/2014,Nonmarketable,Hope Bonds,0,494.0393771,494.0393771,13,2014,2,2014,1,3,31
31/03/2014,Nonmarketable,Other,1357.583636,0,1357.583636,14,2014,2,2014,1,3,31
31/03/2014,Total Nonmarketable,_,507297.5417,4958436.586,5465735.016,15,2014,2,2014,1,3,31
31/03/2014,Total Public Debt Outstanding,_,12619318.9,4981908.44,17601227.22,16,2014,2,2014,1,3,31
28/02/2014,Marketable,Bills,1612320.942,1651.257,1613972.199,1,2014,2,2014,1,2,28
28/02/2014,Marketable,Notes,7942678.094,6656.101,7949334.195,2,2014,2,2014,1,2,28
28/02/2014,Marketable,Bonds,1437113.305,39.271,1437152.576,3,2014,2,2014,1,2,28
28/02/2014,Marketable,Treasury Inflation-Protected Securities,967943.7385,40.07367847,967983.8122,4,2014,2,2014,1,2,28
28/02/2014,Marketable,Floating Rate Notes,28000.1665,0,28000.1665,5,2014,2,2014,1,2,28
28/02/2014,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2014,2,2014,1,2,28
28/02/2014,Total Marketable,_,11988056.25,23386.69268,12011442.94,7,2014,2,2014,1,2,28
28/02/2014,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2014,2,2014,1,2,28
28/02/2014,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,9,2014,2,2014,1,2,28
28/02/2014,Nonmarketable,State and Local Government Series,107174.5916,0,107174.5916,10,2014,2,2014,1,2,28
28/02/2014,Nonmarketable,United States Savings Securities,178679.1344,0,178679.1344,11,2014,2,2014,1,2,28
28/02/2014,Nonmarketable,Government Account Series,184273.1263,4946798.015,5131071.047,12,2014,2,2014,1,2,28
28/02/2014,Nonmarketable,Hope Bonds,0,494.0393771,494.0393771,13,2014,2,2014,1,2,28
28/02/2014,Nonmarketable,Other,1385.933594,0,1385.933594,14,2014,2,2014,1,2,28
28/02/2014,Total Nonmarketable,_,504493.6146,4947292.054,5451785.575,15,2014,2,2014,1,2,28
28/02/2014,Total Public Debt Outstanding,_,12492549.86,4970678.747,17463228.51,16,2014,2,2014,1,2,28
31/01/2014,Marketable,Bills,1484437.777,1538.878,1485976.655,1,2014,2,2014,1,1,31
31/01/2014,Marketable,Notes,7922463.821,6629.596,7929093.417,2,2014,2,2014,1,1,31
31/01/2014,Marketable,Bonds,1421109.685,43.255,1421152.94,3,2014,2,2014,1,1,31
31/01/2014,Marketable,Treasury Inflation-Protected Securities,959058.4228,40.09359727,959098.5164,4,2014,2,2014,1,1,31
31/01/2014,Marketable,Floating Rate Notes,15000.0775,0,15000.0775,5,2014,2,2014,1,1,31
31/01/2014,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2014,2,2014,1,1,31
31/01/2014,Total Marketable,_,11802069.78,23251.8126,11825321.6,7,2014,2,2014,1,1,31
31/01/2014,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2014,2,2014,1,1,31
31/01/2014,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,9,2014,2,2014,1,1,31
31/01/2014,Nonmarketable,State and Local Government Series,110347.9778,0,110347.9778,10,2014,2,2014,1,1,31
31/01/2014,Nonmarketable,United States Savings Securities,178858.5808,0,178858.5808,11,2014,2,2014,1,1,31
31/01/2014,Nonmarketable,Government Account Series,182464.778,4961130.683,5143596.295,12,2014,2,2014,1,1,31
31/01/2014,Nonmarketable,Hope Bonds,0,494.0393771,494.0393771,13,2014,2,2014,1,1,31
31/01/2014,Nonmarketable,Other,1420.239647,0,1420.239647,14,2014,2,2014,1,1,31
31/01/2014,Total Nonmarketable,_,506073.4048,4961624.722,5467697.961,15,2014,2,2014,1,1,31
31/01/2014,Total Public Debt Outstanding,_,12308143.19,4984876.535,17293019.56,16,2014,2,2014,1,1,31
31/12/2013,Marketable,Bills,1590562.691,1388.938,1591951.629,1,2014,1,2013,4,12,31
31/12/2013,Marketable,Notes,7875064.946,6668.821,7881733.767,2,2014,1,2013,4,12,31
31/12/2013,Marketable,Bonds,1408109.593,43.345,1408152.938,3,2014,1,2013,4,12,31
31/12/2013,Marketable,Treasury Inflation-Protected Securities,972555.1376,40.7120778,972595.8497,4,2014,1,2013,4,12,31
31/12/2013,Marketable,Federal Financing Bank,0,14999.99,14999.99,5,2014,1,2013,4,12,31
31/12/2013,Total Marketable,_,11846292.37,23141.80608,11869434.17,6,2014,1,2013,4,12,31
31/12/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2014,1,2013,4,12,31
31/12/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2014,1,2013,4,12,31
31/12/2013,Nonmarketable,State and Local Government Series,115487.8266,0,115487.8266,9,2014,1,2013,4,12,31
31/12/2013,Nonmarketable,United States Savings Securities,179226.1796,0,179226.1796,10,2014,1,2013,4,12,31
31/12/2013,Nonmarketable,Government Account Series,179999.4677,4972909.419,5152907.886,11,2014,1,2013,4,12,31
31/12/2013,Nonmarketable,Hope Bonds,0,493.9397772,493.9397772,12,2014,1,2013,4,12,31
31/12/2013,Nonmarketable,Other,1440.192378,0,1440.192378,13,2014,1,2013,4,12,31
31/12/2013,Total Nonmarketable,_,509134.4949,4973402.359,5482536.853,14,2014,1,2013,4,12,31
31/12/2013,Total Public Debt Outstanding,_,12355426.86,4996544.165,17351971.03,15,2014,1,2013,4,12,31
30/11/2013,Marketable,Bills,1619345.315,1610.382,1620955.697,1,2014,1,2013,4,11,30
30/11/2013,Marketable,Notes,7795110.099,6675.115,7801785.214,2,2014,1,2013,4,11,30
30/11/2013,Marketable,Bonds,1395101.228,52.015,1395153.243,3,2014,1,2013,4,11,30
30/11/2013,Marketable,Treasury Inflation-Protected Securities,958711.7336,31.5524495,958743.286,4,2014,1,2013,4,11,30
30/11/2013,Marketable,Federal Financing Bank,0,14999.99,14999.99,5,2014,1,2013,4,11,30
30/11/2013,Total Marketable,_,11768268.38,23369.05445,11791637.43,6,2014,1,2013,4,11,30
30/11/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2014,1,2013,4,11,30
30/11/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2014,1,2013,4,11,30
30/11/2013,Nonmarketable,State and Local Government Series,118936.3867,0,118936.3867,9,2014,1,2013,4,11,30
30/11/2013,Nonmarketable,United States Savings Securities,179608.1363,0,179608.1363,10,2014,1,2013,4,11,30
30/11/2013,Nonmarketable,Government Account Series,179951.7016,4912162.237,5092113.522,11,2014,1,2013,4,11,30
30/11/2013,Nonmarketable,Hope Bonds,0,493.9397772,493.9397772,12,2014,1,2013,4,11,30
30/11/2013,Nonmarketable,Other,1381.750641,0,1381.750641,13,2014,1,2013,4,11,30
30/11/2013,Total Nonmarketable,_,512857.8039,4912656.177,5425513.564,14,2014,1,2013,4,11,30
30/11/2013,Total Public Debt Outstanding,_,12281126.18,4936025.231,17217151.99,15,2014,1,2013,4,11,30
31/10/2013,Marketable,Bills,1543471.064,1490.51,1544961.574,1,2014,1,2013,4,10,31
31/10/2013,Marketable,Notes,7804727.273,6548.023,7811275.296,2,2014,1,2013,4,10,31
31/10/2013,Marketable,Bonds,1379098.636,59.598,1379158.234,3,2014,1,2013,4,10,31
31/10/2013,Marketable,Treasury Inflation-Protected Securities,944570.7263,31.5168751,944602.2432,4,2014,1,2013,4,10,31
31/10/2013,Marketable,Federal Financing Bank,0,14999.99,14999.99,5,2014,1,2013,4,10,31
31/10/2013,Total Marketable,_,11671867.7,23129.63788,11694997.34,6,2014,1,2013,4,10,31
31/10/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2014,1,2013,4,10,31
31/10/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2014,1,2013,4,10,31
31/10/2013,Nonmarketable,State and Local Government Series,120597.4781,0,120597.4781,9,2014,1,2013,4,10,31
31/10/2013,Nonmarketable,United States Savings Securities,179792.39,0,179792.39,10,2014,1,2013,4,10,31
31/10/2013,Nonmarketable,Government Account Series,180786.3663,4945123.634,5125910.001,11,2014,1,2013,4,10,31
31/10/2013,Nonmarketable,Hope Bonds,0,493.9397772,493.9397772,12,2014,1,2013,4,10,31
31/10/2013,Nonmarketable,Other,1344.973889,0,1344.973889,13,2014,1,2013,4,10,31
31/10/2013,Total Nonmarketable,_,515502.0368,4945617.574,5461119.611,14,2014,1,2013,4,10,31
31/10/2013,Total Public Debt Outstanding,_,12187369.74,4968747.212,17156116.95,15,2014,1,2013,4,10,31
30/09/2013,Marketable,Bills,1527908.602,2063.162,1529971.764,1,2013,4,2013,3,9,30
30/09/2013,Marketable,Notes,7750336,7614.798,7757950.798,2,2013,4,2013,3,9,30
30/09/2013,Marketable,Bonds,1363114.022,3044.249,1366158.271,3,2013,4,2013,3,9,30
30/09/2013,Marketable,Treasury Inflation-Protected Securities,936041.4976,337.5889501,936379.0865,4,2013,4,2013,3,9,30
30/09/2013,Marketable,Federal Financing Bank,0,5695.107,5695.107,5,2013,4,2013,3,9,30
30/09/2013,Total Marketable,_,11577400.12,18754.90495,11596155.03,6,2013,4,2013,3,9,30
30/09/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2013,4,2013,3,9,30
30/09/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2013,4,2013,3,9,30
30/09/2013,Nonmarketable,State and Local Government Series,124078.7833,0,124078.7833,9,2013,4,2013,3,9,30
30/09/2013,Nonmarketable,United States Savings Securities,180022.0158,0,180022.0158,10,2013,4,2013,3,9,30
30/09/2013,Nonmarketable,Government Account Series,60444.58358,4742654.535,4803100.119,11,2013,4,2013,3,9,30
30/09/2013,Nonmarketable,Hope Bonds,0,493.8874928,493.8874928,12,2013,4,2013,3,9,30
30/09/2013,Nonmarketable,Other,1352.881694,0,1352.881694,13,2013,4,2013,3,9,30
30/09/2013,Total Nonmarketable,_,398879.0929,4743149.423,5142028.516,14,2013,4,2013,3,9,30
30/09/2013,Total Public Debt Outstanding,_,11976279.21,4761904.328,16738183.54,15,2013,4,2013,3,9,30
31/08/2013,Marketable,Bills,1635748.455,2215.686,1637964.141,1,2013,4,2013,3,8,31
31/08/2013,Marketable,Notes,7658872.232,7652.6852,7666524.917,2,2013,4,2013,3,8,31
31/08/2013,Marketable,Bonds,1350078.502,3079.8503,1353158.352,3,2013,4,2013,3,8,31
31/08/2013,Marketable,Treasury Inflation-Protected Securities,922513.1847,323.3630371,922836.5477,4,2013,4,2013,3,8,31
31/08/2013,Marketable,Federal Financing Bank,0,5695.107,5695.107,5,2013,4,2013,3,8,31
31/08/2013,Total Marketable,_,11567212.37,18966.69154,11586179.06,6,2013,4,2013,3,8,31
31/08/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2013,4,2013,3,8,31
31/08/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2013,4,2013,3,8,31
31/08/2013,Nonmarketable,State and Local Government Series,127632.4121,0,127632.4121,9,2013,4,2013,3,8,31
31/08/2013,Nonmarketable,United States Savings Securities,180269.8144,0,180269.8144,10,2013,4,2013,3,8,31
31/08/2013,Nonmarketable,Government Account Series,57549.81297,4752175.182,4809724.995,11,2013,4,2013,3,8,31
31/08/2013,Nonmarketable,Hope Bonds,0,493.8874928,493.8874928,12,2013,4,2013,3,8,31
31/08/2013,Nonmarketable,Other,1368.708011,0,1368.708011,13,2013,4,2013,3,8,31
31/08/2013,Total Nonmarketable,_,399801.576,4752669.069,5152470.645,14,2013,4,2013,3,8,31
31/08/2013,Total Public Debt Outstanding,_,11967013.95,4771635.761,16738649.71,15,2013,4,2013,3,8,31
31/07/2013,Marketable,Bills,1553784.249,2173.522,1555957.771,1,2013,4,2013,3,7,31
31/07/2013,Marketable,Notes,7672139.42,7943.0372,7680082.457,2,2013,4,2013,3,7,31
31/07/2013,Marketable,Bonds,1333834.21,3325.3263,1337159.536,3,2013,4,2013,3,7,31
31/07/2013,Marketable,Treasury Inflation-Protected Securities,904262.464,333.3501792,904595.8142,4,2013,4,2013,3,7,31
31/07/2013,Marketable,Federal Financing Bank,0,5695.107,5695.107,5,2013,4,2013,3,7,31
31/07/2013,Total Marketable,_,11464020.34,19470.34268,11483490.69,6,2013,4,2013,3,7,31
31/07/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2013,4,2013,3,7,31
31/07/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2013,4,2013,3,7,31
31/07/2013,Nonmarketable,State and Local Government Series,138083.0318,0,138083.0318,9,2013,4,2013,3,7,31
31/07/2013,Nonmarketable,United States Savings Securities,180629.849,0,180629.849,10,2013,4,2013,3,7,31
31/07/2013,Nonmarketable,Government Account Series,99953.69505,4801611.785,4901566.481,11,2013,4,2013,3,7,31
31/07/2013,Nonmarketable,Hope Bonds,0,493.8874928,493.8874928,12,2013,4,2013,3,7,31
31/07/2013,Nonmarketable,Other,1355.428076,0,1355.428076,13,2013,4,2013,3,7,31
31/07/2013,Total Nonmarketable,_,453002.8325,4802105.673,5255108.505,14,2013,4,2013,3,7,31
31/07/2013,Total Public Debt Outstanding,_,11917023.18,4821576.016,16738599.19,15,2013,4,2013,3,7,31
30/06/2013,Marketable,Bills,1568075.575,1874.13,1569949.705,1,2013,3,2013,2,6,30
30/06/2013,Marketable,Notes,7574018.088,7701.0312,7581719.119,2,2013,3,2013,2,6,30
30/06/2013,Marketable,Bonds,1320621.529,3538.9313,1324160.46,3,2013,3,2013,2,6,30
30/06/2013,Marketable,Treasury Inflation-Protected Securities,913153.4958,324.9889848,913478.4847,4,2013,3,2013,2,6,30
30/06/2013,Marketable,Federal Financing Bank,0,5695.107,5695.107,5,2013,3,2013,2,6,30
30/06/2013,Total Marketable,_,11375868.69,19134.18848,11395002.88,6,2013,3,2013,2,6,30
30/06/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2013,3,2013,2,6,30
30/06/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2013,3,2013,2,6,30
30/06/2013,Nonmarketable,State and Local Government Series,154874.5464,0,154874.5464,9,2013,3,2013,2,6,30
30/06/2013,Nonmarketable,United States Savings Securities,180958.016,0,180958.016,10,2013,3,2013,2,6,30
30/06/2013,Nonmarketable,Government Account Series,155293.2358,4817399.936,4972693.172,11,2013,3,2013,2,6,30
30/06/2013,Nonmarketable,Hope Bonds,0,493.8111618,493.8111618,12,2013,3,2013,2,6,30
30/06/2013,Nonmarketable,Other,1316.811327,0,1316.811327,13,2013,3,2013,2,6,30
30/06/2013,Total Nonmarketable,_,525424.4381,4817893.747,5343317.185,14,2013,3,2013,2,6,30
30/06/2013,Total Public Debt Outstanding,_,11901292.13,4837027.936,16738320.06,15,2013,3,2013,2,6,30
31/05/2013,Marketable,Bills,1605042.506,1897.347,1606939.853,1,2013,3,2013,2,5,31
31/05/2013,Marketable,Notes,7557101.689,7827.5602,7564929.249,2,2013,3,2013,2,5,31
31/05/2013,Marketable,Bonds,1307774.076,3386.5023,1311160.579,3,2013,3,2013,2,5,31
31/05/2013,Marketable,Treasury Inflation-Protected Securities,906845.5721,324.2247561,907169.7969,4,2013,3,2013,2,5,31
31/05/2013,Marketable,Federal Financing Bank,0,7111.559,7111.559,5,2013,3,2013,2,5,31
31/05/2013,Total Marketable,_,11376763.84,20547.19326,11397311.04,6,2013,3,2013,2,5,31
31/05/2013,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2013,3,2013,2,5,31
31/05/2013,Nonmarketable,Foreign Series,2985.64859,0,2985.64859,8,2013,3,2013,2,5,31
31/05/2013,Nonmarketable,State and Local Government Series,166692.0097,0,166692.0097,9,2013,3,2013,2,5,31
31/05/2013,Nonmarketable,United States Savings Securities,181232.571,0,181232.571,10,2013,3,2013,2,5,31
